productPriceLocal,productId,productName,productCategoryId,productCategoryName,productVendorName,productGroupId,Location,eventPosition
46990.00,30036646,Смартфон Apple iPhone 8 (PRODUCT)RED Special Edition 64Gb ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
46990.00,30030152,Смартфон Apple iPhone 8 64GB Silver (MQ6H2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
56990.00,30030155,Смартфон Apple iPhone 8 256GB Silver (MQ7D2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
56990.00,30036647,Смартфон Apple iPhone 8 (PRODUCT)RED Special Edition 256Gb ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
56990.00,30030154,Смартфон Apple iPhone 8 256GB Space Gray (MQ7C2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
56990.00,30030156,Смартфон Apple iPhone 8 256GB Gold (MQ7E2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
5490.00,20038827,Мини-стиральная машина активатор. типа Renova WS-40 PET ,cat2_cis_0000000049,Стиральные машины,Renova,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
6990.00,20038828,Мини-стиральная машина активатор. типа Renova WS-50 PET ,cat2_cis_0000000049,Стиральные машины,Renova,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
3790.00,20038829,Мини-стиральная машина активатор. типа Renova WS-35E ,cat2_cis_0000000049,Стиральные машины,Renova,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
5490.00,20023056,Мини-стиральная машина активатор. типа ВолТек Радуга-5 СМ-5 White ,cat2_cis_0000000049,Стиральные машины,ВолТек,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
3990.00,242460,Мини-стиральная машина активатор. типа ВолТек Радуга СМ-2 Blue ,cat2_cis_0000000049,Стиральные машины,ВолТек,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
3490.00,214282,Мини-стиральная машина активатор. типа ВолТек Принцесса СМ-1 Blue ,cat2_cis_0000000049,Стиральные машины,ВолТек,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
29990.00,30026282,Смартфон Apple iPhone 6s 32GB Space Gray (MN0W2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
29990.00,30026285,Смартфон Apple iPhone 6s 32GB Rose Gold (MN122RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
24990.00,30040192,Apple IPhone Apple iPhone 6s 64Gb Rose Gold (FKQR2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
24990.00,30038658,Смартфон Apple iPhone 6s 64GB Silver (FKQP2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
29990.00,30026284,Смартфон Apple iPhone 6s 32GB Gold (MN112RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
24990.00,30031561,Смартфон Apple iPhone 6S 64Gb Space Gray (FKQN2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
29990.00,30026283,Смартфон Apple iPhone 6s 32GB Silver (MN0X2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
22990.00,30040190,Apple IPhone Apple iPhone 6s 16Gb Rose Gold (FKQM2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
25990.00,30040191,Apple IPhone Apple iPhone 6s 32Gb Rose Gold (FN122RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
25990.00,30031560,Смартфон Apple iPhone 6S 32Gb Space Gray (FN0W2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,4
29990.00,30038659,Apple IPhone Apple iPhone 6s 128GB Space Gray (FKQT2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,5
29990.00,30038660,Смартфон Apple iPhone 6s 128GB Silver (FKQU2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,6
24490.00,20034337,Стиральная машина Компактная Candy AQUA 2D1040-07 ,cat2_cis_0000000049,Стиральные машины,Candy,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
24990.00,20028988,Стиральная машина Компактная Candy AQUA 2D1140-07 ,cat2_cis_0000000049,Стиральные машины,Candy,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
29990.00,20008291,Стиральная машина компактная Electrolux EWC1150 ,cat2_cis_0000000049,Стиральные машины,Electrolux,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
45990.00,129015,Стиральная машина компактная Electrolux EWC1350 ,cat2_cis_0000000049,Стиральные машины,Electrolux,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
16095.00,20029000,Стиральная машина Компактная Candy AQUA 2D840-07 ,cat2_cis_0000000049,Стиральные машины,Candy,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
13295.00,20028989,Стиральная машина Компактная Candy AQUA 1D835-07 ,cat2_cis_0000000049,Стиральные машины,Candy,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
31990.00,20034859,Стиральная машина компактная Zanussi FCS1020C ,cat2_cis_0000000049,Стиральные машины,Zanussi,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
22990.00,30040196,Apple IPhone Apple iPhone 6s Plus 16Gb Rose Gold (FKU52RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
26990.00,30040197,Apple IPhone Apple iPhone 6s Plus 32Gb Rose Gold (FN2Y2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
29990.00,30040198,Apple IPhone Apple iPhone 6s Plus 64Gb Rose Gold (FKU92RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
26990.00,30040193,Apple IPhone Apple iPhone 6s Plus 32Gb Gold (FN2X2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
32990.00,30040195,Apple IPhone Apple iPhone 6s Plus 128Gb Gold (FKUF2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
32990.00,30040199,Apple IPhone Apple iPhone 6s Plus 128Gb Rose Gold (FKUG2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
32990.00,30032520,Смартфон Apple iPhone 6S+ 128Gb Space Gray (FKUD2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
41990.00,30023533,Смартфон Apple iPhone 6s Plus 128GB Silver (MKUE2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
29990.00,30040194,Apple IPhone Apple iPhone 6s Plus 64Gb Gold (FKU82RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
41990.00,30023534,Смартфон Apple iPhone 6s Plus 128GB Gold (MKUF2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,4
41990.00,30023535,Смартфон Apple iPhone 6s Plus 128GB Rose Gold (MKUG2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,5
33990.00,30026286,Смартфон Apple iPhone 6s Plus 32GB Space Gray (MN2V2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,6
70990.00,30030163,Смартфон Apple iPhone X 64GB Space Gray (MQAC2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
70990.00,30030164,Смартфон Apple iPhone X 64GB Silver (MQAD2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
81490.00,30030166,Смартфон Apple iPhone X 256GB Silver (MQAG2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
81490.00,30030165,Смартфон Apple iPhone X 256GB Space Gray (MQAF2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
34990.00,20036716,Стиральная машина Стандартная LG FH2G6TD2 ,cat2_cis_0000000049,Стиральные машины,LG,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
38990.00,20038027,Стиральная машина Стандартная Bosch Serie | 4 WAN24060OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
35990.00,20039412,Стиральная машина стандартная Samsung WW90J5446FW ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
34990.00,20040328,Стиральная машина стандартная Electrolux EW6F4R28B ,cat2_cis_0000000049,Стиральные машины,Electrolux,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
86990.00,20037137,Стиральная машина стандартная AEG L7FEC48SR ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
37990.00,20039413,Стиральная машина Стандартная Samsung WW90J5446FXW ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
52990.00,20042738,Стиральная машина стандартная Bosch WAT28541OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
57990.00,20036804,Стиральная машина стандартная Bosch Serie | 6 WAT24442OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultSecondPartBlock,2
27999.00,20039936,Стиральная машина стандартная Hotpoint-Ariston RT 7229 ST S RU ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,3
32990.00,20031456,Стиральная машина узкая Bosch Serie 6 3D Washing  WLT24440OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
19990.00,20032713,Стиральная машина узкая Hotpoint-Ariston RST 702 ST S ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
32990.00,20029099,Стиральная машина Узкая AEG AMS7000U ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
14990.00,20056208,Стиральная машина Узкая Indesit MSD 615 ,cat2_cis_0000000049,Стиральные машины,Indesit,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
23990.00,20040496,Стиральная машина Узкая Haier HW60-12829A ,cat2_cis_0000000049,Стиральные машины,Haier,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
30490.00,20056422,Стиральная машина Узкая LG FH2G6HDS2 ,cat2_cis_0000000049,Стиральные машины,LG,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
22990.00,20039531,Стиральная машина узкая Hotpoint-Ariston RST 7229 ST X RU ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
31990.00,20036718,Стиральная машина узкая Samsung WW65K52E69W ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultSecondPartBlock,2
16990.00,20040499,Стиральная машина Узкая Beko MVE 69512 ZAW ,cat2_cis_0000000049,Стиральные машины,Beko,cat1_cis_0000000183,newSearchResultSecondPartBlock,3
26490.00,20026563,Стиральная машина узкая Bosch Serie | 4 VarioPerfect WLG20240OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultSecondPartBlock,4
25990.00,20039429,Стиральная машина узкая Samsung WW60J30G03W ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultSecondPartBlock,5
18990.00,20032636,Стиральная машина Узкая Hotpoint-Ariston RST 601 W ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,6
52990.00,20037128,Сушильная машина Bosch Serie | 4 WTM83260OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
86990.00,20037138,Сушильная машина AEG T8DEE48S ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
59990.00,20040325,Сушильная машина Electrolux EW8HR458B ,cat2_cis_0000000049,Стиральные машины,Electrolux,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
79990.00,20042717,Сушильная машина Bosch Serie | 6WTW87561OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
69999.00,20042716,Сушильная машина Bosch Serie | 6 WTW85461OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
27490.00,20036508,Сушильная машина Hotpoint-Ariston TCS 73B GP (EU) ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
65490.00,20038826,Сушильная машина AEG T6DBG28S ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
39990.00,20041981,Сушильная машина Beko DH7312GAW ,cat2_cis_0000000049,Стиральные машины,Beko,cat1_cis_0000000183,newSearchResultSecondPartBlock,2
48290.00,20037429,Сушильная машина Gorenje D98F65F ,cat2_cis_0000000049,Стиральные машины,Gorenje,cat1_cis_0000000183,newSearchResultSecondPartBlock,3
32690.00,20040452,Сушильная машина Gorenje D844BH ,cat2_cis_0000000049,Стиральные машины,Gorenje,cat1_cis_0000000183,newSearchResultSecondPartBlock,4
49990.00,20041569,Сушильная машина Samsung DV90K6000CW ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultSecondPartBlock,5
42990.00,20038146,Сушильная машина Whirlpool DSCX 90120 ,cat2_cis_0000000049,Стиральные машины,Whirlpool,cat1_cis_0000000183,newSearchResultSecondPartBlock,6
25990.00,20041675,Стиральная машина с вертикальной загрузкой Electrolux EWT1062IFW ,cat2_cis_0000000049,Стиральные машины,Electrolux,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
26990.00,20031267,Стиральная машина с вертикальной загрузкой Hotpoint-Ariston MVTF 601 H C CIS ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
24990.00,20030878,Стиральная машина с вертикальной загрузкой Whirlpool AWE 6080 ,cat2_cis_0000000049,Стиральные машины,Whirlpool,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
43490.00,20042835,Стиральная машина с вертикальной загрузкой AEG LTX6GR261 ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
26990.00,20038875,Стиральная машина с вертикальной загрузкой Zanussi ZWQ61025WI ,cat2_cis_0000000049,Стиральные машины,Zanussi,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
27490.00,20040511,Стиральная машина с вертикальной загрузкой Candy CST G282DM/1-07 ,cat2_cis_0000000049,Стиральные машины,Candy,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
23990.00,20031570,Стиральная машина с вертикальной загрузкой Hotpoint-Ariston WMTL 501 L CIS ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
25999.00,20055710,Стиральная машина с вертикальной загрузкой Indesit MTW A51051 ,cat2_cis_0000000049,Стиральные машины,Indesit,cat1_cis_0000000183,newSearchResultSecondPartBlock,2
25990.00,50115533,Стиральная машина с вертикальной загрузкой Indesit BTW D61253 ,cat2_cis_0000000049,Стиральные машины,Indesit,cat1_cis_0000000183,newSearchResultSecondPartBlock,3
52490.00,20042836,Стиральная машина с вертикальной загрузкой AEG LTX7ER272 ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultSecondPartBlock,4
26990.00,20031572,Стиральная машина с вертикальной загрузкой Hotpoint-Ariston WMTF 501 L CIS ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,5
27990.00,20040116,Стиральная машина с вертикальной загрузкой Whirlpool TDLR 70110 ,cat2_cis_0000000049,Стиральные машины,Whirlpool,cat1_cis_0000000183,newSearchResultSecondPartBlock,6
32990.00,20031456,Стиральная машина узкая Bosch Serie 6 3D Washing  WLT24440OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultFirstPartBlock,1
19990.00,20032713,Стиральная машина узкая Hotpoint-Ariston RST 702 ST S ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultFirstPartBlock,2
32990.00,20029099,Стиральная машина Узкая AEG AMS7000U ,cat2_cis_0000000049,Стиральные машины,AEG,cat1_cis_0000000183,newSearchResultFirstPartBlock,3
14990.00,20056208,Стиральная машина Узкая Indesit MSD 615 ,cat2_cis_0000000049,Стиральные машины,Indesit,cat1_cis_0000000183,newSearchResultFirstPartBlock,4
23990.00,20040496,Стиральная машина Узкая Haier HW60-12829A ,cat2_cis_0000000049,Стиральные машины,Haier,cat1_cis_0000000183,newSearchResultFirstPartBlock,5
30490.00,20056422,Стиральная машина Узкая LG FH2G6HDS2 ,cat2_cis_0000000049,Стиральные машины,LG,cat1_cis_0000000183,newSearchResultFirstPartBlock,6
22990.00,20039531,Стиральная машина узкая Hotpoint-Ariston RST 7229 ST X RU ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,1
31990.00,20036718,Стиральная машина узкая Samsung WW65K52E69W ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultSecondPartBlock,2
16990.00,20040499,Стиральная машина Узкая Beko MVE 69512 ZAW ,cat2_cis_0000000049,Стиральные машины,Beko,cat1_cis_0000000183,newSearchResultSecondPartBlock,3
26490.00,20026563,Стиральная машина узкая Bosch Serie | 4 VarioPerfect WLG20240OE ,cat2_cis_0000000049,Стиральные машины,Bosch,cat1_cis_0000000183,newSearchResultSecondPartBlock,4
25990.00,20039429,Стиральная машина узкая Samsung WW60J30G03W ,cat2_cis_0000000049,Стиральные машины,Samsung,cat1_cis_0000000183,newSearchResultSecondPartBlock,5
18990.00,20032636,Стиральная машина Узкая Hotpoint-Ariston RST 601 W ,cat2_cis_0000000049,Стиральные машины,Hotpoint-Ariston,cat1_cis_0000000183,newSearchResultSecondPartBlock,6
18990.00,30027840,Смартфон Apple iPhone SE 32GB Space Grey (MP822RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
18990.00,30027843,Смартфон Apple iPhone SE 32GB Rose Gold (MP852RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
18990.00,30027841,Смартфон Apple iPhone SE 32GB Silver (MP832RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
23990.00,30027844,Смартфон Apple iPhone SE 128GB Space Grey (MP862RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
23990.00,30027847,Смартфон Apple iPhone SE 128GB Rose Gold (MP892RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
18990.00,30027842,Смартфон Apple iPhone SE 32GB Gold (MP842RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
23990.00,30027845,Смартфон Apple iPhone SE 128GB Silver (MP872RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
23990.00,30027846,Смартфон Apple iPhone SE 128GB Gold (MP882RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
16990.00,30038655,Смартфон Apple iPhone SE 16GB Space Gray (FLLN2RU/A) восст. ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
51990.00,30026219,Смартфон Apple iPhone 7 Plus 128Gb Black (MN4M2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,1
46990.00,30026229,Смартфон Apple iPhone 7 Plus 32Gb Black (MNQM2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,2
51990.00,30026222,Смартфон Apple iPhone 7 Plus 128Gb Rose Gold (MN4U2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,3
51990.00,30026223,Смартфон Apple iPhone 7 Plus 128Gb Jet Black (MN4V2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,4
46990.00,30026232,Смартфон Apple iPhone 7 Plus 32Gb Rose Gold (MNQQ2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,5
46990.00,30026231,Смартфон Apple iPhone 7 Plus 32Gb Gold (MNQP2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultFirstPartBlock,6
51990.00,30026220,Смартфон Apple iPhone 7 Plus 128Gb Silver (MN4P2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,1
45990.00,30030302,Смартфон Apple iPhone 7 Plus 32Gb Jet Black (MQU72RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,2
46990.00,30026230,Смартфон Apple iPhone 7 Plus 32Gb Silver (MNQN2RU/A) ,cat2_cis_0000000357,Смартфоны,Apple,cat1_cis_0000000012,newSearchResultSecondPartBlock,3
